index,regime,q,day,value
SPX,LLM,10,5,-2.899
SPX,LLM,10,6,-2.761
SPX,LLM,10,7,-3.131
SPX,LLM,10,8,-3.614
SPX,LLM,10,9,-4.527
SPX,LLM,10,10,-5.294
SPX,LLM,10,11,-5.834
SPX,LLM,10,12,-4.829
SPX,LLM,10,13,-4.153
SPX,LLM,10,14,-3.243
SPX,LLM,10,15,-3.426
SPX,LLM,10,16,-3.487
SPX,LLM,10,17,-3.66
SPX,LLM,10,18,-4.119
SPX,LLM,10,19,-3.979
SPX,LLM,10,20,-4.09
SPX,LLM,10,21,-4.113
SPX,LLM,25,0,0.0
SPX,LLM,25,1,-0.725
SPX,LLM,25,2,-0.445
SPX,LLM,25,3,-0.789
SPX,LLM,25,4,-0.847
SPX,LLM,25,5,-0.833
SPX,LLM,25,6,-1.104
SPX,LLM,25,7,-1.276
SPX,LLM,25,8,-1.34
SPX,LLM,25,9,-1.115
SPX,LLM,25,10,-0.938
SPX,LLM,25,11,-1.139
SPX,LLM,25,12,-0.693
SPX,LLM,25,13,-1.063
SPX,LLM,25,14,-1.008
SPX,LLM,25,15,-0.928
SPX,LLM,25,16,-0.932
SPX,LLM,25,17,-0.945
SPX,LLM,25,18,-1.257
SPX,LLM,25,19,-2.022
SPX,LLM,25,20,-1.622
SPX,LLM,25,21,-1.092
SPX,LLM,50,0,0.0
SPX,LLM,50,1,0.177
SPX,LLM,50,2,0.31
SPX,LLM,50,3,0.621
SPX,LLM,50,4,0.712
SPX,LLM,50,5,0.786
SPX,LLM,50,6,0.508
SPX,LLM,50,7,0.514
SPX,LLM,50,8,0.844
SPX,LLM,50,9,0.657
SPX,LLM,50,10,0.719
SPX,LLM,50,11,0.691
SPX,LLM,50,12,0.888
SPX,LLM,50,13,1.169
SPX,LLM,50,14,1.306
SPX,LLM,50,15,1.077
SPX,LLM,50,16,1.14
SPX,LLM,50,17,1.059
SPX,LLM,50,18,1.122
SPX,LLM,50,19,0.807
SPX,LLM,50,20,0.797
SPX,LLM,50,21,0.848
SPX,LLM,75,0,0.0
SPX,LLM,75,1,0.747
SPX,LLM,75,2,0.977
SPX,LLM,75,3,1.263
SPX,LLM,75,4,1.741
SPX,LLM,75,5,1.854
SPX,LLM,75,6,2.157
SPX,LLM,75,7,1.927
SPX,LLM,75,8,1.97
SPX,LLM,75,9,2.328
SPX,LLM,75,10,2.729
SPX,LLM,75,11,2.599
SPX,LLM,75,12,2.393
SPX,LLM,75,13,2.794
SPX,LLM,75,14,2.674
SPX,LLM,75,15,3.115
SPX,LLM,75,16,3.221
SPX,LLM,75,17,3.523
SPX,LLM,75,18,3.745
SPX,LLM,75,19,3.958
SPX,LLM,75,20,4.253
SPX,LLM,75,21,3.786
SPX,LLM,90,0,0.0
SPX,LLM,90,1,1.132
SPX,LLM,90,2,1.638
SPX,LLM,90,3,2.114
SPX,LLM,90,4,2.565
SPX,LLM,90,5,2.824
SPX,LLM,90,6,3.194
SPX,LLM,90,7,3.556
SPX,LLM,90,8,4.071
SPX,LLM,90,9,3.796
SPX,LLM,90,10,4.28
SPX,LLM,90,11,4.233
SPX,LLM,90,12,4.309
SPX,LLM,90,13,4.477
SPX,LLM,90,14,4.805
SPX,LLM,90,15,5.179
SPX,LLM,90,16,5.081
SPX,LLM,90,17,5.476
SPX,LLM,90,18,5.795
SPX,LLM,90,19,5.901
SPX,LLM,90,20,6.212
SPX,LLM,90,21,6.295
SPX,LMH,10,0,0.0
SPX,LMH,10,1,-1.644
SPX,LMH,10,2,-1.999
SPX,LMH,10,3,-2.757
SPX,LMH,10,4,-2.299
SPX,LMH,10,5,-2.373
SPX,LMH,10,6,-2.739
SPX,LMH,10,7,-3.522
SPX,LMH,10,8,-3.228
SPX,LMH,10,9,-3.139
SPX,LMH,10,10,-3.423
SPX,LMH,10,11,-4.22
SPX,LMH,10,12,-4.631
SPX,LMH,10,13,-4.339
SPX,LMH,10,14,-4.282
SPX,LMH,10,15,-3.836
SPX,LMH,10,16,-4.318
SPX,LMH,10,17,-2.989
SPX,LMH,10,18,-2.4
SPX,LMH,10,19,-2.546
SPX,LMH,10,20,-2.505
SPX,LMH,10,21,-1.59
SPX,LMH,25,0,0.0
SPX,LMH,25,1,-1.311
SPX,LMH,25,2,-1.642
SPX,LMH,25,3,-1.38
SPX,LMH,25,4,-1.296
SPX,LMH,25,5,-1.962
SPX,LMH,25,6,-2.204
SPX,LMH,25,7,-1.816
SPX,LMH,25,8,-1.716
SPX,LMH,25,9,-2.221
SPX,LMH,25,10,-2.884
SPX,LMH,25,11,-2.975
SPX,LMH,25,12,-2.775
SPX,LMH,25,13,-3.096
SPX,LMH,25,14,-1.756
SPX,LMH,25,15,-2.205
SPX,LMH,25,16,-0.8
SPX,LMH,25,17,-0.757
SPX,LMH,25,18,-0.457
SPX,LMH,25,19,-0.69
SPX,LMH,25,20,0.1
SPX,LMH,25,21,0.406
SPX,LMH,50,0,0.0
SPX,LMH,50,1,-0.336
SPX,LMH,50,2,-0.413
SPX,LMH,50,3,-0.606
SPX,LMH,50,4,-0.787
SPX,LMH,50,5,-0.945
SPX,LMH,50,6,-0.769
SPX,LMH,50,7,-0.236
SPX,LMH,50,8,-0.555
SPX,LMH,50,9,-0.42
SPX,LMH,50,10,-0.47
SPX,LMH,50,11,-0.732
SPX,LMH,50,12,-0.179
SPX,LMH,50,13,-0.638
SPX,LMH,50,14,0.642
SPX,LMH,50,15,1.053
SPX,LMH,50,16,1.4
SPX,LMH,50,17,2.17
SPX,LMH,50,18,2.562
SPX,LMH,50,19,2.82
SPX,LMH,50,20,3.185
SPX,LMH,50,21,3.29
SPX,LMH,75,0,0.0
SPX,LMH,75,1,0.396
SPX,LMH,75,2,0.446
SPX,LMH,75,3,0.701
SPX,LMH,75,4,-0.017
SPX,LMH,75,5,-0.241
SPX,LMH,75,6,0.32
SPX,LMH,75,7,0.406
SPX,LMH,75,8,1.044
SPX,LMH,75,9,1.427
SPX,LMH,75,10,1.597
SPX,LMH,75,11,2.189
SPX,LMH,75,12,3.743
SPX,LMH,75,13,3.674
SPX,LMH,75,14,3.663
SPX,LMH,75,15,4.538
SPX,LMH,75,16,4.27
SPX,LMH,75,17,5.541
SPX,LMH,75,18,6.373
SPX,LMH,75,19,6.635
SPX,LMH,75,20,7.313
SPX,LMH,75,21,7.708
SPX,LMH,90,0,0.0
SPX,LMH,90,1,1.035
SPX,LMH,90,2,1.177
SPX,LMH,90,3,1.794
SPX,LMH,90,4,2.5
SPX,LMH,90,5,2.875
SPX,LMH,90,6,2.744
SPX,LMH,90,7,4.028
SPX,LMH,90,8,4.803
SPX,LMH,90,9,4.378
SPX,LMH,90,10,3.766
SPX,LMH,90,11,4.225
SPX,LMH,90,12,4.507
SPX,LMH,90,13,5.212
SPX,LMH,90,14,6.064
SPX,LMH,90,15,6.654
SPX,LMH,90,16,7.359
SPX,LMH,90,17,8.089
SPX,LMH,90,18,8.322
SPX,LMH,90,19,8.204
SPX,LMH,90,20,7.917
SPX,LMH,90,21,8.669
SPX,LML,10,0,0.0
SPX,LML,10,1,-1.013
SPX,LML,10,2,-1.079
SPX,LML,10,3,-1.843
SPX,LML,10,4,-1.605
SPX,LML,10,5,-2.235
SPX,LML,10,6,-1.472
SPX,LML,10,7,-0.966
SPX,LML,10,8,-1.608
SPX,LML,10,9,-1.638
SPX,LML,10,10,-0.945
SPX,LML,10,11,-0.877
SPX,LML,10,12,-0.956
SPX,LML,10,13,-1.632
SPX,LML,10,14,-1.476
SPX,LML,10,15,-2.156
SPX,LML,10,16,-2.305
SPX,LML,10,17,-2.259
SPX,LML,10,18,-3.165
SPX,LML,10,19,-3.11
SPX,LML,10,20,-2.901
SPX,LML,10,21,-2.874
SPX,LML,25,0,0.0
SPX,LML,25,1,-0.255
SPX,LML,25,2,-0.631
SPX,LML,25,3,-0.941
SPX,LML,25,4,-0.331
SPX,LML,25,5,0.046
SPX,LML,25,6,-0.064
SPX,LML,25,7,-0.276
SPX,LML,25,8,-0.189
SPX,LML,25,9,-0.525
SPX,LML,25,10,-0.186
SPX,LML,25,11,-0.327
SPX,LML,25,12,0.045
SPX,LML,25,13,-0.367
SPX,LML,25,14,-0.023
SPX,LML,25,15,-0.014
SPX,LML,25,16,0.206
SPX,LML,25,17,0.126
SPX,LML,25,18,-0.252
SPX,LML,25,19,-0.979
SPX,LML,25,20,-0.985
SPX,LML,25,21,-1.855
SPX,LML,50,0,0.0
SPX,LML,50,1,0.266
SPX,LML,50,2,0.354
SPX,LML,50,3,0.486
SPX,LML,50,4,0.798
SPX,LML,50,5,0.885
SPX,LML,50,6,1.17
SPX,LML,50,7,1.392
SPX,LML,50,8,1.095
SPX,LML,50,9,1.123
SPX,LML,50,10,1.106
SPX,LML,50,11,1.251
SPX,LML,50,12,1.173
SPX,LML,50,13,1.135
SPX,LML,50,14,0.982
SPX,LML,50,15,1.069
SPX,LML,50,16,0.851
SPX,LML,50,17,0.922
SPX,LML,50,18,0.716
SPX,LML,50,19,0.854
SPX,LML,50,20,0.758
SPX,LML,50,21,0.37
SPX,LML,75,0,0.0
SPX,LML,75,1,0.666
SPX,LML,75,2,1.254
SPX,LML,75,3,1.024
SPX,LML,75,4,1.152
SPX,LML,75,5,1.629
SPX,LML,75,6,1.532
SPX,LML,75,7,1.948
SPX,LML,75,8,2.195
SPX,LML,75,9,1.887
SPX,LML,75,10,1.955
SPX,LML,75,11,2.019
SPX,LML,75,12,1.949
SPX,LML,75,13,2.028
SPX,LML,75,14,2.192
SPX,LML,75,15,1.889
SPX,LML,75,16,1.895
SPX,LML,75,17,1.77
SPX,LML,75,18,2.171
SPX,LML,75,19,2.175
SPX,LML,75,20,1.959
SPX,LML,75,21,1.34
SPX,LML,90,0,0.0
SPX,LML,90,1,1.058
SPX,LML,90,2,1.495
SPX,LML,90,3,2.183
SPX,LML,90,4,1.977
SPX,LML,90,5,2.084
SPX,LML,90,6,2.374
SPX,LML,90,7,2.467
SPX,LML,90,8,2.639
SPX,LML,90,9,2.46
SPX,LML,90,10,2.539
SPX,LML,90,11,2.897
SPX,LML,90,12,3.047
SPX,LML,90,13,3.047
SPX,LML,90,14,2.749
SPX,LML,90,15,2.61
SPX,LML,90,16,3.382
SPX,LML,90,17,3.428
SPX,LML,90,18,3.399
SPX,LML,90,19,2.632
SPX,LML,90,20,2.896
SPX,LML,90,21,3.187
SPX,LMM,10,0,0.0
SPX,LMM,10,1,-1.266
SPX,LMM,10,2,-1.564
SPX,LMM,10,3,-1.902
SPX,LMM,10,4,-2.142
SPX,LMM,10,5,-2.406
SPX,LMM,10,6,-2.698
SPX,LMM,10,7,-3.2
SPX,LMM,10,8,-2.985
SPX,LMM,10,9,-3.526
SPX,LMM,10,10,-3.376
SPX,LMM,10,11,-3.576
SPX,LMM,10,12,-3.653
SPX,LMM,10,13,-4.311
SPX,LMM,10,14,-4.359
SPX,LMM,10,15,-4.342
SPX,LMM,10,16,-3.815
SPX,LMM,10,17,-4.53
SPX,LMM,10,18,-3.815
SPX,LMM,10,19,-4.309
SPX,LMM,10,20,-4.091
SPX,LMM,10,21,-5.108
SPX,LMM,25,0,0.0
SPX,LMM,25,1,-0.666
SPX,LMM,25,2,-0.796
SPX,LMM,25,3,-0.835
SPX,LMM,25,4,-1.131
SPX,LMM,25,5,-1.182
SPX,LMM,25,6,-1.337
SPX,LMM,25,7,-1.383
SPX,LMM,25,8,-1.526
SPX,LMM,25,9,-1.661
SPX,LMM,25,10,-1.477
SPX,LMM,25,11,-1.768
SPX,LMM,25,12,-2.027
SPX,LMM,25,13,-1.939
SPX,LMM,25,14,-1.817
SPX,LMM,25,15,-1.962
SPX,LMM,25,16,-2.685
SPX,LMM,25,17,-2.859
SPX,LMM,25,18,-3.011
SPX,LMM,25,19,-2.585
SPX,LMM,25,20,-2.831
SPX,LMM,25,21,-3.564
SPX,LMM,50,0,0.0
SPX,LMM,50,1,-0.122
SPX,LMM,50,2,-0.193
SPX,LMM,50,3,-0.136
SPX,LMM,50,4,-0.152
SPX,LMM,50,5,-0.143
SPX,LMM,50,6,-0.075
SPX,LMM,50,7,0.157
SPX,LMM,50,8,-0.001
SPX,LMM,50,9,0.154
SPX,LMM,50,10,-0.079
SPX,LMM,50,11,-0.156
SPX,LMM,50,12,0.183
SPX,LMM,50,13,-0.003
SPX,LMM,50,14,-0.183
SPX,LMM,50,15,0.007
SPX,LMM,50,16,-0.496
SPX,LMM,50,17,-0.12
SPX,LMM,50,18,-0.237
SPX,LMM,50,19,-0.167
SPX,LMM,50,20,-0.336
SPX,LMM,50,21,-0.288
SPX,LMM,75,0,0.0
SPX,LMM,75,1,0.595
SPX,LMM,75,2,0.516
SPX,LMM,75,3,0.646
SPX,LMM,75,4,0.923
SPX,LMM,75,5,0.722
SPX,LMM,75,6,1.153
SPX,LMM,75,7,1.218
SPX,LMM,75,8,1.248
SPX,LMM,75,9,1.297
SPX,LMM,75,10,1.513
SPX,LMM,75,11,1.909
SPX,LMM,75,12,2.099
SPX,LMM,75,13,2.324
SPX,LMM,75,14,2.557
SPX,LMM,75,15,2.403
SPX,LMM,75,16,2.562
SPX,LMM,75,17,2.526
SPX,LMM,75,18,2.962
SPX,LMM,75,19,2.781
SPX,LMM,75,20,2.328
SPX,LMM,75,21,2.023
SPX,LMM,90,0,0.0
SPX,LMM,90,1,1.091
SPX,LMM,90,2,1.273
SPX,LMM,90,3,1.457
SPX,LMM,90,4,1.564
SPX,LMM,90,5,1.576
SPX,LMM,90,6,1.816
SPX,LMM,90,7,2.463
SPX,LMM,90,8,2.473
SPX,LMM,90,9,2.698
SPX,LMM,90,10,2.928
SPX,LMM,90,11,3.202
SPX,LMM,90,12,3.423
SPX,LMM,90,13,3.266
SPX,LMM,90,14,3.538
SPX,LMM,90,15,4.545
SPX,LMM,90,16,4.616
SPX,LMM,90,17,4.814
SPX,LMM,90,18,5.03
SPX,LMM,90,19,5.251
SPX,LMM,90,20,5.84
SPX,LMM,90,21,5.954
SPX,MHH,10,0,0.0
SPX,MHH,10,1,-0.93
SPX,MHH,10,2,-1.936
SPX,MHH,10,3,-2.584
SPX,MHH,10,4,-2.895
SPX,MHH,10,5,-3.086
SPX,MHH,10,6,-3.877
SPX,MHH,10,7,-2.861
SPX,MHH,10,8,-5.208
SPX,MHH,10,9,-5.036
SPX,MHH,10,10,-3.523
SPX,MHH,10,11,-5.996
SPX,MHH,10,12,-4.253
SPX,MHH,10,13,-4.503
SPX,MHH,10,14,-5.058
SPX,MHH,10,15,-5.51
SPX,MHH,10,16,-6.118
SPX,MHH,10,17,-6.947
SPX,MHH,10,18,-7.714
SPX,MHH,10,19,-8.62
SPX,MHH,10,20,-9.024
SPX,MHH,10,21,-8.697
SPX,MHH,25,0,0.0
SPX,MHH,25,1,-0.703
SPX,MHH,25,2,-1.56
SPX,MHH,25,3,-1.532
SPX,MHH,25,4,-1.738
SPX,MHH,25,5,-1.6
SPX,MHH,25,6,-1.143
SPX,MHH,25,7,-0.768
SPX,MHH,25,8,-1.211
SPX,MHH,25,9,-1.864
SPX,MHH,25,10,-2.255
SPX,MHH,25,11,-2.488
SPX,MHH,25,12,-2.422
SPX,MHH,25,13,-2.549
SPX,MHH,25,14,-3.395
SPX,MHH,25,15,-4.095
SPX,MHH,25,16,-4.737
SPX,MHH,25,17,-5.524
SPX,MHH,25,18,-6.423
SPX,MHH,25,19,-6.312
SPX,MHH,25,20,-6.129
SPX,MHH,25,21,-5.949
SPX,MHH,50,0,0.0
SPX,MHH,50,1,-0.047
SPX,MHH,50,2,-0.432
SPX,MHH,50,3,-0.107
SPX,MHH,50,4,0.116
SPX,MHH,50,5,-0.043
SPX,MHH,50,6,-0.047
SPX,MHH,50,7,0.195
SPX,MHH,50,8,0.446
SPX,MHH,50,9,0.525
SPX,MHH,50,10,0.639
SPX,MHH,50,11,0.694
SPX,MHH,50,12,-0.109
SPX,MHH,50,13,0.381
SPX,MHH,50,14,1.461
SPX,MHH,50,15,0.772
SPX,MHH,50,16,1.108
SPX,MHH,50,17,1.238
SPX,MHH,50,18,1.359
SPX,MHH,50,19,1.365
SPX,MHH,50,20,0.982
SPX,MHH,50,21,1.036
SPX,MHH,75,0,0.0
SPX,MHH,75,1,0.389
SPX,MHH,75,2,0.557
SPX,MHH,75,3,0.448
SPX,MHH,75,4,0.976
SPX,MHH,75,5,0.791
SPX,MHH,75,6,0.966
SPX,MHH,75,7,1.82
SPX,MHH,75,8,2.287
SPX,MHH,75,9,2.244
SPX,MHH,75,10,2.15
SPX,MHH,75,11,2.285
SPX,MHH,75,12,2.181
SPX,MHH,75,13,2.116
SPX,MHH,75,14,1.955
SPX,MHH,75,15,2.064
SPX,MHH,75,16,2.49
SPX,MHH,75,17,2.455
SPX,MHH,75,18,3.127
SPX,MHH,75,19,3.111
SPX,MHH,75,20,2.871
SPX,MHH,75,21,2.844
SPX,MHH,90,0,0.0
SPX,MHH,90,1,1.213
SPX,MHH,90,2,1.319
SPX,MHH,90,3,1.015
SPX,MHH,90,4,1.455
SPX,MHH,90,5,1.173
SPX,MHH,90,6,1.835
SPX,MHH,90,7,2.72
SPX,MHH,90,8,2.963
SPX,MHH,90,9,3.156
SPX,MHH,90,10,3.294
SPX,MHH,90,11,3.176
SPX,MHH,90,12,2.935
SPX,MHH,90,13,3.282
SPX,MHH,90,14,3.124
SPX,MHH,90,15,3.389
SPX,MHH,90,16,3.211
SPX,MHH,90,17,4.329
SPX,MHH,90,18,4.303
SPX,MHH,90,19,4.377
SPX,MHH,90,20,5.076
SPX,MHH,90,21,5.002
SPX,MHL,10,0,0.0
SPX,MHL,10,1,-0.427
SPX,MHL,10,2,-0.386
SPX,MHL,10,3,-0.588
SPX,MHL,10,4,0.031
SPX,MHL,10,5,-0.36
SPX,MHL,10,6,-0.384
SPX,MHL,10,7,-0.535
SPX,MHL,10,8,-0.807
SPX,MHL,10,9,-1.345
SPX,MHL,10,10,-0.45
SPX,MHL,10,11,-0.261
SPX,MHL,10,12,-0.742
SPX,MHL,10,13,0.157
SPX,MHL,10,14,0.343
SPX,MHL,10,15,0.611
SPX,MHL,10,16,-0.655
SPX,MHL,10,17,-0.256
SPX,MHL,10,18,-0.066
SPX,MHL,10,19,0.592
SPX,MHL,10,20,0.353
SPX,MHL,10,21,0.537
SPX,MHL,25,0,0.0
SPX,MHL,25,1,-0.326
SPX,MHL,25,2,-0.199
SPX,MHL,25,3,-0.051
SPX,MHL,25,4,0.205
SPX,MHL,25,5,-0.019
SPX,MHL,25,6,0.046
SPX,MHL,25,7,0.344
SPX,MHL,25,8,0.26
SPX,MHL,25,9,0.051
SPX,MHL,25,10,-0.161
SPX,MHL,25,11,-0.018
SPX,MHL,25,12,0.494
SPX,MHL,25,13,0.9
SPX,MHL,25,14,0.876
SPX,MHL,25,15,0.984
SPX,MHL,25,16,0.497
SPX,MHL,25,17,0.537
SPX,MHL,25,18,0.308
SPX,MHL,25,19,0.73
SPX,MHL,25,20,0.905
SPX,MHL,25,21,0.569
SPX,MHL,50,0,0.0
SPX,MHL,50,1,0.185
SPX,MHL,50,2,-0.094
SPX,MHL,50,3,0.421
SPX,MHL,50,4,0.465
SPX,MHL,50,5,0.494
SPX,MHL,50,6,0.281
SPX,MHL,50,7,0.679
SPX,MHL,50,8,0.871
SPX,MHL,50,9,1.341
SPX,MHL,50,10,1.331
SPX,MHL,50,11,1.673
SPX,MHL,50,12,1.693
SPX,MHL,50,13,1.316
SPX,MHL,50,14,1.357
SPX,MHL,50,15,1.163
SPX,MHL,50,16,1.058
SPX,MHL,50,17,0.855
SPX,MHL,50,18,1.191
SPX,MHL,50,19,1.112
SPX,MHL,50,20,1.191
SPX,MHL,50,21,1.383
SPX,MHL,75,0,0.0
SPX,MHL,75,1,0.269
SPX,MHL,75,2,0.559
SPX,MHL,75,3,0.608
SPX,MHL,75,4,0.719
SPX,MHL,75,5,0.634
SPX,MHL,75,6,0.737
SPX,MHL,75,7,1.097
SPX,MHL,75,8,1.423
SPX,MHL,75,9,1.537
SPX,MHL,75,10,1.814
SPX,MHL,75,11,1.826
SPX,MHL,75,12,1.742
SPX,MHL,75,13,1.66
SPX,MHL,75,14,1.855
SPX,MHL,75,15,1.679
SPX,MHL,75,16,1.514
SPX,MHL,75,17,1.687
SPX,MHL,75,18,1.622
SPX,MHL,75,19,1.551
SPX,MHL,75,20,1.976
SPX,MHL,75,21,2.265
SPX,MHL,90,0,0.0
SPX,MHL,90,1,0.467
SPX,MHL,90,2,0.965
SPX,MHL,90,3,0.715
SPX,MHL,90,4,0.797
SPX,MHL,90,5,0.698
SPX,MHL,90,6,0.886
SPX,MHL,90,7,1.504
SPX,MHL,90,8,1.698
SPX,MHL,90,9,1.967
SPX,MHL,90,10,2.162
SPX,MHL,90,11,2.136
SPX,MHL,90,12,1.803
SPX,MHL,90,13,2.168
SPX,MHL,90,14,2.056
SPX,MHL,90,15,2.396
SPX,MHL,90,16,2.1
SPX,MHL,90,17,1.978
SPX,MHL,90,18,2.061
SPX,MHL,90,19,1.98
SPX,MHL,90,20,2.271
SPX,MHL,90,21,2.862
SPX,MHM,10,0,0.0
SPX,MHM,10,1,-1.408
SPX,MHM,10,2,-1.984
SPX,MHM,10,3,-2.536
SPX,MHM,10,4,-2.752
SPX,MHM,10,5,-2.757
SPX,MHM,10,6,-3.833
SPX,MHM,10,7,-5.41
SPX,MHM,10,8,-4.1
SPX,MHM,10,9,-4.299
SPX,MHM,10,10,-3.743
SPX,MHM,10,11,-2.788
SPX,MHM,10,12,-3.362
SPX,MHM,10,13,-5.039
SPX,MHM,10,14,-5.254
SPX,MHM,10,15,-6.707
SPX,MHM,10,16,-6.883
SPX,MHM,10,17,-6.648
SPX,MHM,10,18,-6.034
SPX,MHM,10,19,-5.51
SPX,MHM,10,20,-5.963
SPX,MHM,10,21,-4.801
SPX,MHM,25,0,0.0
SPX,MHM,25,1,-0.454
SPX,MHM,25,2,-0.802
SPX,MHM,25,3,-0.817
SPX,MHM,25,4,-0.544
SPX,MHM,25,5,-0.687
SPX,MHM,25,6,-0.825
SPX,MHM,25,7,-0.656
SPX,MHM,25,8,-0.493
SPX,MHM,25,9,-0.723
SPX,MHM,25,10,-0.096
SPX,MHM,25,11,-0.408
SPX,MHM,25,12,0.171
SPX,MHM,25,13,0.097
SPX,MHM,25,14,0.306
SPX,MHM,25,15,0.23
SPX,MHM,25,16,-0.125
SPX,MHM,25,17,-0.614
SPX,MHM,25,18,-0.379
SPX,MHM,25,19,0.023
SPX,MHM,25,20,0.078
SPX,MHM,25,21,-0.082
SPX,MHM,50,0,0.0
SPX,MHM,50,1,0.143
SPX,MHM,50,2,-0.045
SPX,MHM,50,3,0.302
SPX,MHM,50,4,0.591
SPX,MHM,50,5,0.704
SPX,MHM,50,6,0.819
SPX,MHM,50,7,1.11
SPX,MHM,50,8,1.203
SPX,MHM,50,9,1.442
SPX,MHM,50,10,1.702
SPX,MHM,50,11,1.66
SPX,MHM,50,12,2.09
SPX,MHM,50,13,2.063
SPX,MHM,50,14,1.952
SPX,MHM,50,15,1.899
SPX,MHM,50,16,2.239
SPX,MHM,50,17,2.449
SPX,MHM,50,18,2.298
SPX,MHM,50,19,2.499
SPX,MHM,50,20,2.75
SPX,MHM,50,21,3.133
SPX,MHM,75,0,0.0
SPX,MHM,75,1,0.401
SPX,MHM,75,2,0.967
SPX,MHM,75,3,1.299
SPX,MHM,75,4,1.464
SPX,MHM,75,5,1.827
SPX,MHM,75,6,2.268
SPX,MHM,75,7,2.204
SPX,MHM,75,8,2.237
SPX,MHM,75,9,2.498
SPX,MHM,75,10,2.838
SPX,MHM,75,11,2.993
SPX,MHM,75,12,2.984
SPX,MHM,75,13,2.824
SPX,MHM,75,14,3.243
SPX,MHM,75,15,3.487
SPX,MHM,75,16,3.354
SPX,MHM,75,17,3.445
SPX,MHM,75,18,3.725
SPX,MHM,75,19,3.872
SPX,MHM,75,20,3.903
SPX,MHM,75,21,4.272
SPX,MHM,90,0,0.0
SPX,MHM,90,1,0.76
SPX,MHM,90,2,1.448
SPX,MHM,90,3,2.016
SPX,MHM,90,4,3.139
SPX,MHM,90,5,3.909
SPX,MHM,90,6,3.77
SPX,MHM,90,7,4.342
SPX,MHM,90,8,3.723
SPX,MHM,90,9,3.871
SPX,MHM,90,10,3.58
SPX,MHM,90,11,4.227
SPX,MHM,90,12,4.434
SPX,MHM,90,13,3.989
SPX,MHM,90,14,4.593
SPX,MHM,90,15,4.252
SPX,MHM,90,16,4.397
SPX,MHM,90,17,4.762
SPX,MHM,90,18,4.75
SPX,MHM,90,19,5.263
SPX,MHM,90,20,5.38
SPX,MHM,90,21,5.855
SPX,MLH,10,0,0.0
SPX,MLH,10,1,-2.437
SPX,MLH,10,2,-2.55
SPX,MLH,10,3,-1.995
SPX,MLH,10,4,-2.403
SPX,MLH,10,5,-2.841
SPX,MLH,10,6,-2.796
SPX,MLH,10,7,-2.149
SPX,MLH,10,8,-2.905
SPX,MLH,10,9,-3.722
SPX,MLH,10,10,-5.399
SPX,MLH,10,11,-5.952
SPX,MLH,10,12,-6.141
SPX,MLH,10,13,-6.264
SPX,MLH,10,14,-6.368
SPX,MLH,10,15,-8.265
SPX,MLH,10,16,-8.703
SPX,MLH,10,17,-8.434
SPX,MLH,10,18,-8.168
SPX,MLH,10,19,-8.851
SPX,MLH,10,20,-9.074
SPX,MLH,10,21,-9.456
SPX,MLH,25,0,0.0
SPX,MLH,25,1,-0.632
SPX,MLH,25,2,-0.786
SPX,MLH,25,3,-1.045
SPX,MLH,25,4,-0.814
SPX,MLH,25,5,-0.835
SPX,MLH,25,6,-0.102
SPX,MLH,25,7,-0.638
SPX,MLH,25,8,-1.27
SPX,MLH,25,9,-2.313
SPX,MLH,25,10,-2.321
SPX,MLH,25,11,-1.542
SPX,MLH,25,12,-2.281
SPX,MLH,25,13,-2.637
SPX,MLH,25,14,-4.167
SPX,MLH,25,15,-5.039
SPX,MLH,25,16,-5.187
SPX,MLH,25,17,-6.278
SPX,MLH,25,18,-6.463
SPX,MLH,25,19,-6.839
SPX,MLH,25,20,-5.318
SPX,MLH,25,21,-6.203
SPX,MLH,50,0,0.0
SPX,MLH,50,1,0.046
SPX,MLH,50,2,-0.149
SPX,MLH,50,3,-0.316
SPX,MLH,50,4,-0.046
SPX,MLH,50,5,0.285
SPX,MLH,50,6,0.499
SPX,MLH,50,7,0.576
SPX,MLH,50,8,0.483
SPX,MLH,50,9,0.727
SPX,MLH,50,10,0.503
SPX,MLH,50,11,0.116
SPX,MLH,50,12,0.76
SPX,MLH,50,13,0.562
SPX,MLH,50,14,1.275
SPX,MLH,50,15,0.778
SPX,MLH,50,16,0.403
SPX,MLH,50,17,1.132
SPX,MLH,50,18,1.707
SPX,MLH,50,19,1.45
SPX,MLH,50,20,1.794
SPX,MLH,50,21,2.036
SPX,MLH,75,0,0.0
SPX,MLH,75,1,0.526
SPX,MLH,75,2,0.701
SPX,MLH,75,3,0.327
SPX,MLH,75,4,0.74
SPX,MLH,75,5,1.048
SPX,MLH,75,6,1.223
SPX,MLH,75,7,1.063
SPX,MLH,75,8,1.328
SPX,MLH,75,9,1.58
SPX,MLH,75,10,1.382
SPX,MLH,75,11,1.676
SPX,MLH,75,12,1.68
SPX,MLH,75,13,1.921
SPX,MLH,75,14,2.557
SPX,MLH,75,15,2.278
SPX,MLH,75,16,2.08
SPX,MLH,75,17,2.435
SPX,MLH,75,18,2.816
SPX,MLH,75,19,3.17
SPX,MLH,75,20,3.552
SPX,MLH,75,21,3.643
SPX,MLH,90,0,0.0
SPX,MLH,90,1,1.129
SPX,MLH,90,2,1.526
SPX,MLH,90,3,0.902
SPX,MLH,90,4,1.325
SPX,MLH,90,5,1.603
